RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720739023030	 	3.11.3
REQUEST		Get Pikachu	1720739030370	1720739030398	OK	 
REQUEST		Get Pikachu	1720739030370	1720739030403	OK	 
USER	Pokemon API Test	END	1720739030411
REQUEST		Get Pikachu	1720739030348	1720739030410	OK	 
USER	Pokemon API Test	START	1720739030414
USER	Pokemon API Test	END	1720739030414
USER	Pokemon API Test	START	1720739030414
USER	Pokemon API Test	END	1720739030416
REQUEST		Get Pikachu	1720739030359	1720739030412	OK	 
USER	Pokemon API Test	END	1720739030416
USER	Pokemon API Test	START	1720739030417
REQUEST		Get Pikachu	1720739030383	1720739030418	OK	 
REQUEST		Get Pikachu	1720739030383	1720739030417	OK	 
USER	Pokemon API Test	END	1720739030422
USER	Pokemon API Test	END	1720739030422
USER	Pokemon API Test	START	1720739030422
USER	Pokemon API Test	START	1720739030424
REQUEST		Get Pikachu	1720739030375	1720739030422	OK	 
USER	Pokemon API Test	END	1720739030426
USER	Pokemon API Test	START	1720739030426
REQUEST		Get Pikachu	1720739030374	1720739030423	OK	 
USER	Pokemon API Test	END	1720739030427
USER	Pokemon API Test	START	1720739030427
USER	Pokemon API Test	START	1720739030427
REQUEST		Get Pikachu	1720739030398	1720739030434	OK	 
USER	Pokemon API Test	END	1720739030436
USER	Pokemon API Test	START	1720739030436
REQUEST		Get Pikachu	1720739030393	1720739030440	OK	 
USER	Pokemon API Test	END	1720739030441
USER	Pokemon API Test	START	1720739030441
REQUEST		Get Pikachu	1720739030422	1720739030446	OK	 
USER	Pokemon API Test	END	1720739030447
USER	Pokemon API Test	START	1720739030447
REQUEST		Get Pikachu	1720739030418	1720739030451	OK	 
USER	Pokemon API Test	END	1720739030458
REQUEST		Get Pikachu	1720739030415	1720739030456	OK	 
USER	Pokemon API Test	END	1720739030460
USER	Pokemon API Test	START	1720739030460
REQUEST		Get Pikachu	1720739030427	1720739030459	OK	 
USER	Pokemon API Test	END	1720739030463
REQUEST		Get Pikachu	1720739030425	1720739030453	OK	 
USER	Pokemon API Test	END	1720739030464
USER	Pokemon API Test	START	1720739030464
REQUEST		Get Pikachu	1720739030426	1720739030456	OK	 
USER	Pokemon API Test	END	1720739030464
USER	Pokemon API Test	START	1720739030464
USER	Pokemon API Test	START	1720739030465
REQUEST		Get Pikachu	1720739030427	1720739030465	OK	 
USER	Pokemon API Test	END	1720739030470
USER	Pokemon API Test	START	1720739030470
REQUEST		Get Pikachu	1720739030436	1720739030467	OK	 
USER	Pokemon API Test	END	1720739030472
USER	Pokemon API Test	START	1720739030472
REQUEST		Get Pikachu	1720739030441	1720739030469	OK	 
USER	Pokemon API Test	END	1720739030475
USER	Pokemon API Test	START	1720739030475
USER	Pokemon API Test	START	1720739030475
REQUEST		Get Pikachu	1720739030417	1720739030473	OK	 
USER	Pokemon API Test	END	1720739030477
USER	Pokemon API Test	START	1720739030477
REQUEST		Get Pikachu	1720739030464	1720739030483	OK	 
USER	Pokemon API Test	END	1720739030484
USER	Pokemon API Test	START	1720739030484
REQUEST		Get Pikachu	1720739030460	1720739030490	OK	 
USER	Pokemon API Test	END	1720739030494
REQUEST		Get Pikachu	1720739030476	1720739030497	OK	 
REQUEST		Get Pikachu	1720739030464	1720739030494	OK	 
USER	Pokemon API Test	END	1720739030498
USER	Pokemon API Test	END	1720739030498
USER	Pokemon API Test	START	1720739030498
USER	Pokemon API Test	START	1720739030499
REQUEST		Get Pikachu	1720739030447	1720739030498	OK	 
USER	Pokemon API Test	END	1720739030502
REQUEST		Get Pikachu	1720739030466	1720739030499	OK	 
USER	Pokemon API Test	START	1720739030503
USER	Pokemon API Test	END	1720739030503
USER	Pokemon API Test	START	1720739030503
REQUEST		Get Pikachu	1720739030476	1720739030505	OK	 
USER	Pokemon API Test	START	1720739030509
USER	Pokemon API Test	END	1720739030509
USER	Pokemon API Test	START	1720739030509
REQUEST		Get Pikachu	1720739030472	1720739030505	OK	 
USER	Pokemon API Test	END	1720739030510
REQUEST		Get Pikachu	1720739030477	1720739030507	OK	 
USER	Pokemon API Test	END	1720739030511
USER	Pokemon API Test	START	1720739030511
USER	Pokemon API Test	START	1720739030511
REQUEST		Get Pikachu	1720739030484	1720739030518	OK	 
USER	Pokemon API Test	END	1720739030521
USER	Pokemon API Test	START	1720739030521
REQUEST		Get Pikachu	1720739030470	1720739030517	OK	 
USER	Pokemon API Test	END	1720739030523
USER	Pokemon API Test	START	1720739030523
REQUEST		Get Pikachu	1720739030504	1720739030527	OK	 
USER	Pokemon API Test	END	1720739030528
USER	Pokemon API Test	START	1720739030528
REQUEST		Get Pikachu	1720739030499	1720739030531	OK	 
USER	Pokemon API Test	END	1720739030535
USER	Pokemon API Test	START	1720739030535
REQUEST		Get Pikachu	1720739030511	1720739030538	OK	 
REQUEST		Get Pikachu	1720739030504	1720739030538	OK	 
USER	Pokemon API Test	END	1720739030542
USER	Pokemon API Test	END	1720739030542
USER	Pokemon API Test	START	1720739030542
REQUEST		Get Pikachu	1720739030509	1720739030543	OK	 
USER	Pokemon API Test	END	1720739030552
USER	Pokemon API Test	START	1720739030552
REQUEST		Get Pikachu	1720739030511	1720739030552	OK	 
USER	Pokemon API Test	START	1720739030553
USER	Pokemon API Test	END	1720739030558
USER	Pokemon API Test	START	1720739030559
REQUEST		Get Pikachu	1720739030504	1720739030555	OK	 
USER	Pokemon API Test	END	1720739030562
USER	Pokemon API Test	START	1720739030562
REQUEST		Get Pikachu	1720739030509	1720739030553	OK	 
USER	Pokemon API Test	END	1720739030564
REQUEST		Get Pikachu	1720739030523	1720739030559	OK	 
USER	Pokemon API Test	END	1720739030565
USER	Pokemon API Test	START	1720739030565
USER	Pokemon API Test	START	1720739030565
REQUEST		Get Pikachu	1720739030521	1720739030571	OK	 
USER	Pokemon API Test	END	1720739030574
USER	Pokemon API Test	START	1720739030574
REQUEST		Get Pikachu	1720739030529	1720739030573	OK	 
USER	Pokemon API Test	END	1720739030577
USER	Pokemon API Test	START	1720739030579
REQUEST		Get Pikachu	1720739030543	1720739030587	OK	 
REQUEST		Get Pikachu	1720739030553	1720739030589	OK	 
REQUEST		Get Pikachu	1720739030535	1720739030592	OK	 
REQUEST		Get Pikachu	1720739030563	1720739030600	OK	 
USER	Pokemon API Test	END	1720739030606
USER	Pokemon API Test	END	1720739030606
USER	Pokemon API Test	START	1720739030606
USER	Pokemon API Test	END	1720739030606
USER	Pokemon API Test	START	1720739030606
REQUEST		Get Pikachu	1720739030552	1720739030607	OK	 
USER	Pokemon API Test	END	1720739030612
REQUEST		Get Pikachu	1720739030559	1720739030613	OK	 
USER	Pokemon API Test	END	1720739030617
USER	Pokemon API Test	START	1720739030619
USER	Pokemon API Test	END	1720739030619
USER	Pokemon API Test	START	1720739030619
USER	Pokemon API Test	START	1720739030620
REQUEST		Get Pikachu	1720739030565	1720739030621	OK	 
USER	Pokemon API Test	END	1720739030627
REQUEST		Get Pikachu	1720739030575	1720739030624	OK	 
USER	Pokemon API Test	START	1720739030628
USER	Pokemon API Test	END	1720739030629
USER	Pokemon API Test	START	1720739030629
USER	Pokemon API Test	START	1720739030631
REQUEST		Get Pikachu	1720739030575	1720739030633	OK	 
USER	Pokemon API Test	END	1720739030638
USER	Pokemon API Test	START	1720739030638
REQUEST		Get Pikachu	1720739030619	1720739030644	OK	 
USER	Pokemon API Test	END	1720739030645
USER	Pokemon API Test	START	1720739030645
REQUEST		Get Pikachu	1720739030606	1720739030642	OK	 
REQUEST		Get Pikachu	1720739030607	1720739030643	OK	 
USER	Pokemon API Test	END	1720739030647
USER	Pokemon API Test	START	1720739030647
USER	Pokemon API Test	END	1720739030647
USER	Pokemon API Test	START	1720739030647
REQUEST		Get Pikachu	1720739030631	1720739030654	OK	 
USER	Pokemon API Test	END	1720739030655
USER	Pokemon API Test	START	1720739030655
REQUEST		Get Pikachu	1720739030579	1720739030653	OK	 
USER	Pokemon API Test	END	1720739030657
USER	Pokemon API Test	START	1720739030658
REQUEST		Get Pikachu	1720739030619	1720739030661	OK	 
USER	Pokemon API Test	END	1720739030665
USER	Pokemon API Test	START	1720739030665
REQUEST		Get Pikachu	1720739030632	1720739030663	OK	 
USER	Pokemon API Test	END	1720739030674
USER	Pokemon API Test	START	1720739030675
REQUEST		Get Pikachu	1720739030647	1720739030682	OK	 
USER	Pokemon API Test	END	1720739030684
REQUEST		Get Pikachu	1720739030639	1720739030678	OK	 
REQUEST		Get Pikachu	1720739030626	1720739030682	OK	 
USER	Pokemon API Test	START	1720739030687
USER	Pokemon API Test	END	1720739030687
REQUEST		Get Pikachu	1720739030645	1720739030681	OK	 
USER	Pokemon API Test	END	1720739030688
USER	Pokemon API Test	START	1720739030688
REQUEST		Get Pikachu	1720739030637	1720739030686	OK	 
USER	Pokemon API Test	END	1720739030690
USER	Pokemon API Test	START	1720739030690
REQUEST		Get Pikachu	1720739030648	1720739030690	OK	 
USER	Pokemon API Test	END	1720739030694
USER	Pokemon API Test	START	1720739030694
USER	Pokemon API Test	END	1720739030695
USER	Pokemon API Test	START	1720739030696
REQUEST		Get Pikachu	1720739030655	1720739030698	OK	 
REQUEST		Get Pikachu	1720739030668	1720739030702	OK	 
USER	Pokemon API Test	END	1720739030706
USER	Pokemon API Test	START	1720739030706
USER	Pokemon API Test	END	1720739030708
USER	Pokemon API Test	START	1720739030708
USER	Pokemon API Test	START	1720739030708
REQUEST		Get Pikachu	1720739030658	1720739030704	OK	 
USER	Pokemon API Test	END	1720739030709
USER	Pokemon API Test	START	1720739030709
REQUEST		Get Pikachu	1720739030687	1720739030715	OK	 
USER	Pokemon API Test	END	1720739030716
REQUEST		Get Pikachu	1720739030688	1720739030715	OK	 
USER	Pokemon API Test	START	1720739030719
USER	Pokemon API Test	END	1720739030719
USER	Pokemon API Test	START	1720739030721
REQUEST		Get Pikachu	1720739030690	1720739030722	OK	 
USER	Pokemon API Test	END	1720739030726
USER	Pokemon API Test	START	1720739030726
REQUEST		Get Pikachu	1720739030694	1720739030724	OK	 
USER	Pokemon API Test	END	1720739030729
USER	Pokemon API Test	START	1720739030729
REQUEST		Get Pikachu	1720739030696	1720739030722	OK	 
USER	Pokemon API Test	END	1720739030731
USER	Pokemon API Test	START	1720739030732
REQUEST		Get Pikachu	1720739030677	1720739030729	OK	 
USER	Pokemon API Test	END	1720739030735
USER	Pokemon API Test	START	1720739030735
REQUEST		Get Pikachu	1720739030710	1720739030739	OK	 
USER	Pokemon API Test	END	1720739030743
REQUEST		Get Pikachu	1720739030709	1720739030745	OK	 
USER	Pokemon API Test	END	1720739030749
USER	Pokemon API Test	START	1720739030749
REQUEST		Get Pikachu	1720739030721	1720739030749	OK	 
USER	Pokemon API Test	END	1720739030750
USER	Pokemon API Test	START	1720739030750
REQUEST		Get Pikachu	1720739030708	1720739030741	OK	 
USER	Pokemon API Test	END	1720739030751
USER	Pokemon API Test	START	1720739030751
USER	Pokemon API Test	START	1720739030751
REQUEST		Get Pikachu	1720739030706	1720739030759	OK	 
USER	Pokemon API Test	END	1720739030760
REQUEST		Get Pikachu	1720739030720	1720739030756	OK	 
USER	Pokemon API Test	START	1720739030760
USER	Pokemon API Test	END	1720739030760
USER	Pokemon API Test	START	1720739030761
REQUEST		Get Pikachu	1720739030735	1720739030765	OK	 
USER	Pokemon API Test	END	1720739030769
USER	Pokemon API Test	START	1720739030769
REQUEST		Get Pikachu	1720739030729	1720739030766	OK	 
REQUEST		Get Pikachu	1720739030749	1720739030770	OK	 
USER	Pokemon API Test	END	1720739030771
USER	Pokemon API Test	END	1720739030774
USER	Pokemon API Test	START	1720739030774
REQUEST		Get Pikachu	1720739030726	1720739030771	OK	 
USER	Pokemon API Test	START	1720739030779
REQUEST		Get Pikachu	1720739030732	1720739030775	OK	 
USER	Pokemon API Test	END	1720739030782
USER	Pokemon API Test	END	1720739030784
USER	Pokemon API Test	START	1720739030787
REQUEST		Get Pikachu	1720739030751	1720739030786	OK	 
REQUEST		Get Pikachu	1720739030761	1720739030791	OK	 
USER	Pokemon API Test	END	1720739030795
USER	Pokemon API Test	START	1720739030797
REQUEST		Get Pikachu	1720739030750	1720739030797	OK	 
USER	Pokemon API Test	END	1720739030803
USER	Pokemon API Test	END	1720739030803
REQUEST		Get Pikachu	1720739030752	1720739030802	OK	 
USER	Pokemon API Test	START	1720739030806
USER	Pokemon API Test	START	1720739030807
USER	Pokemon API Test	END	1720739030807
USER	Pokemon API Test	START	1720739030807
USER	Pokemon API Test	START	1720739030807
REQUEST		Get Pikachu	1720739030761	1720739030812	OK	 
USER	Pokemon API Test	END	1720739030813
USER	Pokemon API Test	START	1720739030813
REQUEST		Get Pikachu	1720739030780	1720739030818	OK	 
REQUEST		Get Pikachu	1720739030803	1720739030825	OK	 
USER	Pokemon API Test	END	1720739030826
REQUEST		Get Pikachu	1720739030769	1720739030823	OK	 
USER	Pokemon API Test	END	1720739030828
USER	Pokemon API Test	START	1720739030829
USER	Pokemon API Test	START	1720739030829
REQUEST		Get Pikachu	1720739030775	1720739030830	OK	 
USER	Pokemon API Test	END	1720739030838
USER	Pokemon API Test	START	1720739030839
USER	Pokemon API Test	END	1720739030840
USER	Pokemon API Test	START	1720739030840
REQUEST		Get Pikachu	1720739030787	1720739030844	OK	 
USER	Pokemon API Test	END	1720739030848
REQUEST		Get Pikachu	1720739030808	1720739030845	OK	 
USER	Pokemon API Test	END	1720739030849
REQUEST		Get Pikachu	1720739030807	1720739030849	OK	 
REQUEST		Get Pikachu	1720739030807	1720739030850	OK	 
USER	Pokemon API Test	START	1720739030854
USER	Pokemon API Test	END	1720739030855
USER	Pokemon API Test	START	1720739030855
USER	Pokemon API Test	END	1720739030856
REQUEST		Get Pikachu	1720739030814	1720739030855	OK	 
USER	Pokemon API Test	START	1720739030856
USER	Pokemon API Test	END	1720739030856
USER	Pokemon API Test	START	1720739030856
USER	Pokemon API Test	START	1720739030856
REQUEST		Get Pikachu	1720739030806	1720739030859	OK	 
USER	Pokemon API Test	END	1720739030863
USER	Pokemon API Test	START	1720739030863
REQUEST		Get Pikachu	1720739030839	1720739030872	OK	 
USER	Pokemon API Test	END	1720739030876
USER	Pokemon API Test	START	1720739030876
REQUEST		Get Pikachu	1720739030829	1720739030872	OK	 
USER	Pokemon API Test	END	1720739030878
USER	Pokemon API Test	START	1720739030879
REQUEST		Get Pikachu	1720739030855	1720739030881	OK	 
USER	Pokemon API Test	END	1720739030889
USER	Pokemon API Test	START	1720739030889
REQUEST		Get Pikachu	1720739030842	1720739030886	OK	 
REQUEST		Get Pikachu	1720739030863	1720739030891	OK	 
USER	Pokemon API Test	END	1720739030895
USER	Pokemon API Test	END	1720739030895
USER	Pokemon API Test	START	1720739030895
USER	Pokemon API Test	START	1720739030895
REQUEST		Get Pikachu	1720739030857	1720739030892	OK	 
USER	Pokemon API Test	END	1720739030897
USER	Pokemon API Test	START	1720739030899
REQUEST		Get Pikachu	1720739030857	1720739030901	OK	 
USER	Pokemon API Test	END	1720739030902
REQUEST		Get Pikachu	1720739030857	1720739030899	OK	 
USER	Pokemon API Test	END	1720739030904
USER	Pokemon API Test	START	1720739030904
REQUEST		Get Pikachu	1720739030841	1720739030895	OK	 
USER	Pokemon API Test	END	1720739030905
USER	Pokemon API Test	START	1720739030905
USER	Pokemon API Test	START	1720739030905
REQUEST		Get Pikachu	1720739030896	1720739030913	OK	 
USER	Pokemon API Test	END	1720739030914
USER	Pokemon API Test	START	1720739030914
REQUEST		Get Pikachu	1720739030881	1720739030918	OK	 
USER	Pokemon API Test	END	1720739030922
USER	Pokemon API Test	START	1720739030923
REQUEST		Get Pikachu	1720739030856	1720739030924	OK	 
USER	Pokemon API Test	END	1720739030934
REQUEST		Get Pikachu	1720739030898	1720739030929	OK	 
REQUEST		Get Pikachu	1720739030896	1720739030934	OK	 
REQUEST		Get Pikachu	1720739030899	1720739030938	OK	 
USER	Pokemon API Test	END	1720739030942
USER	Pokemon API Test	START	1720739030942
REQUEST		Get Pikachu	1720739030904	1720739030944	OK	 
REQUEST		Get Pikachu	1720739030905	1720739030949	OK	 
USER	Pokemon API Test	START	1720739030953
USER	Pokemon API Test	END	1720739030953
USER	Pokemon API Test	END	1720739030953
USER	Pokemon API Test	END	1720739030953
USER	Pokemon API Test	END	1720739030955
USER	Pokemon API Test	START	1720739030958
REQUEST		Get Pikachu	1720739030877	1720739030955	OK	 
USER	Pokemon API Test	START	1720739030958
USER	Pokemon API Test	START	1720739030959
REQUEST		Get Pikachu	1720739030914	1720739030959	OK	 
USER	Pokemon API Test	END	1720739030960
USER	Pokemon API Test	START	1720739030960
USER	Pokemon API Test	END	1720739030960
USER	Pokemon API Test	START	1720739030960
USER	Pokemon API Test	START	1720739030962
REQUEST		Get Pikachu	1720739030906	1720739030962	OK	 
USER	Pokemon API Test	END	1720739030971
USER	Pokemon API Test	START	1720739030971
REQUEST		Get Pikachu	1720739030923	1720739030972	OK	 
USER	Pokemon API Test	END	1720739030977
REQUEST		Get Pikachu	1720739030942	1720739030971	OK	 
USER	Pokemon API Test	START	1720739030979
USER	Pokemon API Test	END	1720739030980
USER	Pokemon API Test	START	1720739030980
REQUEST		Get Pikachu	1720739030953	1720739030987	OK	 
USER	Pokemon API Test	END	1720739030991
USER	Pokemon API Test	START	1720739030991
REQUEST		Get Pikachu	1720739030958	1720739030988	OK	 
REQUEST		Get Pikachu	1720739030960	1720739030988	OK	 
USER	Pokemon API Test	END	1720739031002
USER	Pokemon API Test	START	1720739031004
REQUEST		Get Pikachu	1720739030961	1720739031004	OK	 
USER	Pokemon API Test	END	1720739031005
USER	Pokemon API Test	END	1720739031006
USER	Pokemon API Test	START	1720739031006
REQUEST		Get Pikachu	1720739030971	1720739031006	OK	 
USER	Pokemon API Test	END	1720739031006
USER	Pokemon API Test	START	1720739031007
REQUEST		Get Pikachu	1720739030962	1720739031009	OK	 
USER	Pokemon API Test	END	1720739031013
USER	Pokemon API Test	START	1720739031013
REQUEST		Get Pikachu	1720739030961	1720739031013	OK	 
USER	Pokemon API Test	END	1720739031017
USER	Pokemon API Test	START	1720739031017
USER	Pokemon API Test	START	1720739031018
REQUEST		Get Pikachu	1720739030963	1720739031015	OK	 
USER	Pokemon API Test	END	1720739031019
USER	Pokemon API Test	START	1720739031019
REQUEST		Get Pikachu	1720739030980	1720739031022	OK	 
USER	Pokemon API Test	END	1720739031033
USER	Pokemon API Test	START	1720739031034
REQUEST		Get Pikachu	1720739031006	1720739031034	OK	 
USER	Pokemon API Test	END	1720739031035
REQUEST		Get Pikachu	1720739030981	1720739031030	OK	 
USER	Pokemon API Test	END	1720739031038
USER	Pokemon API Test	START	1720739031038
REQUEST		Get Pikachu	1720739031005	1720739031034	OK	 
USER	Pokemon API Test	END	1720739031039
USER	Pokemon API Test	START	1720739031039
USER	Pokemon API Test	START	1720739031039
REQUEST		Get Pikachu	1720739030991	1720739031037	OK	 
USER	Pokemon API Test	END	1720739031043
REQUEST		Get Pikachu	1720739031015	1720739031043	OK	 
USER	Pokemon API Test	END	1720739031047
