RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738818276	 	3.11.3
USER	Pokemon API Test	START	1720738825882
REQUEST		Get Pikachu	1720738825831	1720738825879	OK	 
USER	Pokemon API Test	END	1720738825886
REQUEST		Get Pikachu	1720738825850	1720738825883	OK	 
USER	Pokemon API Test	END	1720738825889
USER	Pokemon API Test	START	1720738825889
USER	Pokemon API Test	START	1720738825889
REQUEST		Get Pikachu	1720738825847	1720738825890	OK	 
USER	Pokemon API Test	END	1720738825893
REQUEST		Get Pikachu	1720738825862	1720738825892	OK	 
USER	Pokemon API Test	END	1720738825895
USER	Pokemon API Test	START	1720738825895
USER	Pokemon API Test	START	1720738825895
REQUEST		Get Pikachu	1720738825872	1720738825900	OK	 
USER	Pokemon API Test	END	1720738825901
USER	Pokemon API Test	START	1720738825902
REQUEST		Get Pikachu	1720738825872	1720738825904	OK	 
USER	Pokemon API Test	END	1720738825908
REQUEST		Get Pikachu	1720738825882	1720738825909	OK	 
REQUEST		Get Pikachu	1720738825879	1720738825906	OK	 
USER	Pokemon API Test	END	1720738825910
USER	Pokemon API Test	END	1720738825910
USER	Pokemon API Test	START	1720738825910
USER	Pokemon API Test	START	1720738825910
USER	Pokemon API Test	START	1720738825910
REQUEST		Get Pikachu	1720738825873	1720738825907	OK	 
USER	Pokemon API Test	END	1720738825912
REQUEST		Get Pikachu	1720738825867	1720738825901	OK	 
USER	Pokemon API Test	START	1720738825912
USER	Pokemon API Test	END	1720738825913
USER	Pokemon API Test	START	1720738825915
REQUEST		Get Pikachu	1720738825889	1720738825913	OK	 
USER	Pokemon API Test	END	1720738825918
USER	Pokemon API Test	START	1720738825918
REQUEST		Get Pikachu	1720738825895	1720738825919	OK	 
USER	Pokemon API Test	END	1720738825923
USER	Pokemon API Test	START	1720738825924
REQUEST		Get Pikachu	1720738825889	1720738825922	OK	 
USER	Pokemon API Test	END	1720738825926
USER	Pokemon API Test	START	1720738825926
REQUEST		Get Pikachu	1720738825895	1720738825930	OK	 
USER	Pokemon API Test	END	1720738825936
REQUEST		Get Pikachu	1720738825910	1720738825933	OK	 
REQUEST		Get Pikachu	1720738825902	1720738825937	OK	 
USER	Pokemon API Test	END	1720738825938
USER	Pokemon API Test	START	1720738825938
USER	Pokemon API Test	END	1720738825938
USER	Pokemon API Test	START	1720738825939
REQUEST		Get Pikachu	1720738825910	1720738825933	OK	 
USER	Pokemon API Test	END	1720738825946
USER	Pokemon API Test	START	1720738825946
REQUEST		Get Pikachu	1720738825919	1720738825943	OK	 
REQUEST		Get Pikachu	1720738825915	1720738825947	OK	 
USER	Pokemon API Test	END	1720738825949
USER	Pokemon API Test	END	1720738825949
USER	Pokemon API Test	START	1720738825950
USER	Pokemon API Test	START	1720738825950
REQUEST		Get Pikachu	1720738825924	1720738825953	OK	 
USER	Pokemon API Test	END	1720738825960
USER	Pokemon API Test	START	1720738825960
REQUEST		Get Pikachu	1720738825910	1720738825948	OK	 
REQUEST		Get Pikachu	1720738825912	1720738825946	OK	 
USER	Pokemon API Test	END	1720738825961
USER	Pokemon API Test	END	1720738825961
USER	Pokemon API Test	START	1720738825961
USER	Pokemon API Test	START	1720738825961
USER	Pokemon API Test	START	1720738825965
REQUEST		Get Pikachu	1720738825926	1720738825965	OK	 
USER	Pokemon API Test	END	1720738825971
REQUEST		Get Pikachu	1720738825939	1720738825977	OK	 
USER	Pokemon API Test	END	1720738825977
USER	Pokemon API Test	START	1720738825978
REQUEST		Get Pikachu	1720738825946	1720738825973	OK	 
USER	Pokemon API Test	END	1720738825979
USER	Pokemon API Test	START	1720738825979
REQUEST		Get Pikachu	1720738825961	1720738825980	OK	 
REQUEST		Get Pikachu	1720738825955	1720738825978	OK	 
USER	Pokemon API Test	START	1720738825983
REQUEST		Get Pikachu	1720738825950	1720738825980	OK	 
REQUEST		Get Pikachu	1720738825947	1720738825984	OK	 
USER	Pokemon API Test	END	1720738825988
USER	Pokemon API Test	END	1720738825988
USER	Pokemon API Test	END	1720738825988
USER	Pokemon API Test	END	1720738825989
USER	Pokemon API Test	START	1720738825989
USER	Pokemon API Test	START	1720738825989
USER	Pokemon API Test	START	1720738825990
REQUEST		Get Pikachu	1720738825961	1720738825993	OK	 
REQUEST		Get Pikachu	1720738825962	1720738825993	OK	 
USER	Pokemon API Test	END	1720738825997
USER	Pokemon API Test	END	1720738825997
USER	Pokemon API Test	START	1720738825997
USER	Pokemon API Test	START	1720738825997
USER	Pokemon API Test	START	1720738825998
REQUEST		Get Pikachu	1720738825965	1720738825997	OK	 
USER	Pokemon API Test	END	1720738826005
USER	Pokemon API Test	START	1720738826005
REQUEST		Get Pikachu	1720738825984	1720738826007	OK	 
USER	Pokemon API Test	END	1720738826008
REQUEST		Get Pikachu	1720738825978	1720738826010	OK	 
USER	Pokemon API Test	START	1720738826017
USER	Pokemon API Test	END	1720738826024
REQUEST		Get Pikachu	1720738825990	1720738826028	OK	 
REQUEST		Get Pikachu	1720738825979	1720738826033	OK	 
REQUEST		Get Pikachu	1720738825998	1720738826039	OK	 
REQUEST		Get Pikachu	1720738825989	1720738826039	OK	 
REQUEST		Get Pikachu	1720738825997	1720738826044	OK	 
USER	Pokemon API Test	END	1720738826046
REQUEST		Get Pikachu	1720738826006	1720738826046	OK	 
USER	Pokemon API Test	END	1720738826050
USER	Pokemon API Test	END	1720738826051
USER	Pokemon API Test	START	1720738826051
USER	Pokemon API Test	END	1720738826051
USER	Pokemon API Test	START	1720738826051
USER	Pokemon API Test	START	1720738826052
USER	Pokemon API Test	START	1720738826052
USER	Pokemon API Test	END	1720738826053
USER	Pokemon API Test	START	1720738826053
USER	Pokemon API Test	END	1720738826053
USER	Pokemon API Test	START	1720738826054
USER	Pokemon API Test	START	1720738826055
REQUEST		Get Pikachu	1720738826006	1720738826057	OK	 
USER	Pokemon API Test	END	1720738826062
USER	Pokemon API Test	START	1720738826062
REQUEST		Get Pikachu	1720738825990	1720738826064	OK	 
USER	Pokemon API Test	END	1720738826069
USER	Pokemon API Test	START	1720738826069
REQUEST		Get Pikachu	1720738826054	1720738826076	OK	 
USER	Pokemon API Test	END	1720738826080
REQUEST		Get Pikachu	1720738826056	1720738826081	OK	 
USER	Pokemon API Test	END	1720738826082
USER	Pokemon API Test	START	1720738826084
REQUEST		Get Pikachu	1720738826055	1720738826082	OK	 
USER	Pokemon API Test	END	1720738826086
USER	Pokemon API Test	START	1720738826086
USER	Pokemon API Test	START	1720738826086
REQUEST		Get Pikachu	1720738826017	1720738826080	OK	 
REQUEST		Get Pikachu	1720738826054	1720738826090	OK	 
USER	Pokemon API Test	END	1720738826107
REQUEST		Get Pikachu	1720738826054	1720738826102	OK	 
USER	Pokemon API Test	END	1720738826108
USER	Pokemon API Test	START	1720738826108
REQUEST		Get Pikachu	1720738826055	1720738826098	OK	 
USER	Pokemon API Test	END	1720738826109
USER	Pokemon API Test	START	1720738826110
REQUEST		Get Pikachu	1720738826054	1720738826107	OK	 
USER	Pokemon API Test	END	1720738826110
USER	Pokemon API Test	START	1720738826111
USER	Pokemon API Test	END	1720738826111
USER	Pokemon API Test	START	1720738826111
USER	Pokemon API Test	START	1720738826113
REQUEST		Get Pikachu	1720738826086	1720738826120	OK	 
USER	Pokemon API Test	END	1720738826123
USER	Pokemon API Test	START	1720738826123
REQUEST		Get Pikachu	1720738826062	1720738826116	OK	 
USER	Pokemon API Test	END	1720738826124
USER	Pokemon API Test	START	1720738826124
REQUEST		Get Pikachu	1720738826086	1720738826131	OK	 
REQUEST		Get Pikachu	1720738826084	1720738826127	OK	 
USER	Pokemon API Test	END	1720738826132
USER	Pokemon API Test	START	1720738826132
USER	Pokemon API Test	END	1720738826134
USER	Pokemon API Test	START	1720738826135
REQUEST		Get Pikachu	1720738826069	1720738826114	OK	 
USER	Pokemon API Test	END	1720738826138
REQUEST		Get Pikachu	1720738826108	1720738826135	OK	 
USER	Pokemon API Test	END	1720738826139
USER	Pokemon API Test	START	1720738826139
USER	Pokemon API Test	START	1720738826139
REQUEST		Get Pikachu	1720738826113	1720738826142	OK	 
USER	Pokemon API Test	END	1720738826145
REQUEST		Get Pikachu	1720738826110	1720738826143	OK	 
USER	Pokemon API Test	END	1720738826147
USER	Pokemon API Test	START	1720738826147
REQUEST		Get Pikachu	1720738826111	1720738826144	OK	 
USER	Pokemon API Test	END	1720738826152
USER	Pokemon API Test	START	1720738826152
REQUEST		Get Pikachu	1720738826126	1720738826149	OK	 
USER	Pokemon API Test	START	1720738826153
USER	Pokemon API Test	END	1720738826153
USER	Pokemon API Test	START	1720738826153
REQUEST		Get Pikachu	1720738826124	1720738826157	OK	 
USER	Pokemon API Test	END	1720738826161
REQUEST		Get Pikachu	1720738826139	1720738826162	OK	 
USER	Pokemon API Test	END	1720738826163
REQUEST		Get Pikachu	1720738826132	1720738826159	OK	 
USER	Pokemon API Test	END	1720738826163
USER	Pokemon API Test	START	1720738826163
USER	Pokemon API Test	START	1720738826165
REQUEST		Get Pikachu	1720738826140	1720738826171	OK	 
USER	Pokemon API Test	END	1720738826176
REQUEST		Get Pikachu	1720738826135	1720738826177	OK	 
USER	Pokemon API Test	START	1720738826183
REQUEST		Get Pikachu	1720738826154	1720738826183	OK	 
USER	Pokemon API Test	END	1720738826184
USER	Pokemon API Test	START	1720738826184
USER	Pokemon API Test	START	1720738826185
USER	Pokemon API Test	END	1720738826186
REQUEST		Get Pikachu	1720738826112	1720738826187	OK	 
USER	Pokemon API Test	END	1720738826191
USER	Pokemon API Test	START	1720738826191
REQUEST		Get Pikachu	1720738826153	1720738826196	OK	 
USER	Pokemon API Test	START	1720738826201
USER	Pokemon API Test	END	1720738826202
USER	Pokemon API Test	START	1720738826202
REQUEST		Get Pikachu	1720738826186	1720738826207	OK	 
USER	Pokemon API Test	END	1720738826208
REQUEST		Get Pikachu	1720738826152	1720738826196	OK	 
USER	Pokemon API Test	END	1720738826209
USER	Pokemon API Test	START	1720738826210
REQUEST		Get Pikachu	1720738826175	1720738826208	OK	 
USER	Pokemon API Test	END	1720738826212
USER	Pokemon API Test	START	1720738826212
REQUEST		Get Pikachu	1720738826147	1720738826204	OK	 
USER	Pokemon API Test	END	1720738826213
REQUEST		Get Pikachu	1720738826163	1720738826205	OK	 
USER	Pokemon API Test	END	1720738826213
USER	Pokemon API Test	START	1720738826213
USER	Pokemon API Test	START	1720738826214
REQUEST		Get Pikachu	1720738826183	1720738826209	OK	 
USER	Pokemon API Test	END	1720738826215
USER	Pokemon API Test	START	1720738826215
USER	Pokemon API Test	START	1720738826215
REQUEST		Get Pikachu	1720738826184	1720738826227	OK	 
USER	Pokemon API Test	END	1720738826230
USER	Pokemon API Test	START	1720738826230
REQUEST		Get Pikachu	1720738826212	1720738826233	OK	 
USER	Pokemon API Test	END	1720738826234
USER	Pokemon API Test	START	1720738826234
REQUEST		Get Pikachu	1720738826191	1720738826239	OK	 
REQUEST		Get Pikachu	1720738826215	1720738826243	OK	 
REQUEST		Get Pikachu	1720738826214	1720738826247	OK	 
USER	Pokemon API Test	END	1720738826256
USER	Pokemon API Test	END	1720738826256
USER	Pokemon API Test	END	1720738826256
REQUEST		Get Pikachu	1720738826210	1720738826247	OK	 
USER	Pokemon API Test	END	1720738826257
USER	Pokemon API Test	START	1720738826258
USER	Pokemon API Test	START	1720738826260
USER	Pokemon API Test	START	1720738826260
USER	Pokemon API Test	START	1720738826261
REQUEST		Get Pikachu	1720738826208	1720738826260	OK	 
REQUEST		Get Pikachu	1720738826214	1720738826264	OK	 
USER	Pokemon API Test	END	1720738826271
USER	Pokemon API Test	START	1720738826271
REQUEST		Get Pikachu	1720738826203	1720738826269	OK	 
USER	Pokemon API Test	END	1720738826274
USER	Pokemon API Test	END	1720738826277
REQUEST		Get Pikachu	1720738826215	1720738826272	OK	 
USER	Pokemon API Test	START	1720738826277
USER	Pokemon API Test	END	1720738826278
USER	Pokemon API Test	START	1720738826278
USER	Pokemon API Test	START	1720738826278
REQUEST		Get Pikachu	1720738826260	1720738826288	OK	 
USER	Pokemon API Test	END	1720738826289
USER	Pokemon API Test	START	1720738826290
REQUEST		Get Pikachu	1720738826230	1720738826288	OK	 
USER	Pokemon API Test	END	1720738826292
USER	Pokemon API Test	START	1720738826293
REQUEST		Get Pikachu	1720738826261	1720738826306	OK	 
REQUEST		Get Pikachu	1720738826277	1720738826308	OK	 
REQUEST		Get Pikachu	1720738826262	1720738826314	OK	 
REQUEST		Get Pikachu	1720738826290	1720738826320	OK	 
USER	Pokemon API Test	END	1720738826321
USER	Pokemon API Test	END	1720738826321
USER	Pokemon API Test	END	1720738826321
USER	Pokemon API Test	END	1720738826321
USER	Pokemon API Test	START	1720738826322
REQUEST		Get Pikachu	1720738826261	1720738826319	OK	 
USER	Pokemon API Test	END	1720738826323
USER	Pokemon API Test	START	1720738826324
USER	Pokemon API Test	START	1720738826324
REQUEST		Get Pikachu	1720738826235	1720738826323	OK	 
REQUEST		Get Pikachu	1720738826271	1720738826324	OK	 
USER	Pokemon API Test	END	1720738826328
USER	Pokemon API Test	END	1720738826328
USER	Pokemon API Test	START	1720738826328
USER	Pokemon API Test	START	1720738826328
REQUEST		Get Pikachu	1720738826293	1720738826325	OK	 
REQUEST		Get Pikachu	1720738826279	1720738826331	OK	 
USER	Pokemon API Test	START	1720738826337
USER	Pokemon API Test	END	1720738826340
USER	Pokemon API Test	END	1720738826340
USER	Pokemon API Test	START	1720738826341
USER	Pokemon API Test	START	1720738826340
REQUEST		Get Pikachu	1720738826278	1720738826337	OK	 
USER	Pokemon API Test	END	1720738826343
USER	Pokemon API Test	START	1720738826343
USER	Pokemon API Test	START	1720738826344
REQUEST		Get Pikachu	1720738826322	1720738826347	OK	 
REQUEST		Get Pikachu	1720738826328	1720738826357	OK	 
USER	Pokemon API Test	END	1720738826365
USER	Pokemon API Test	START	1720738826365
REQUEST		Get Pikachu	1720738826343	1720738826367	OK	 
USER	Pokemon API Test	END	1720738826368
USER	Pokemon API Test	END	1720738826368
USER	Pokemon API Test	START	1720738826372
REQUEST		Get Pikachu	1720738826324	1720738826368	OK	 
REQUEST		Get Pikachu	1720738826341	1720738826377	OK	 
REQUEST		Get Pikachu	1720738826336	1720738826377	OK	 
REQUEST		Get Pikachu	1720738826324	1720738826373	OK	 
REQUEST		Get Pikachu	1720738826340	1720738826382	OK	 
USER	Pokemon API Test	END	1720738826391
REQUEST		Get Pikachu	1720738826344	1720738826388	OK	 
USER	Pokemon API Test	END	1720738826394
USER	Pokemon API Test	START	1720738826395
USER	Pokemon API Test	END	1720738826395
USER	Pokemon API Test	END	1720738826395
USER	Pokemon API Test	START	1720738826395
USER	Pokemon API Test	START	1720738826395
USER	Pokemon API Test	START	1720738826396
USER	Pokemon API Test	END	1720738826397
USER	Pokemon API Test	START	1720738826397
USER	Pokemon API Test	START	1720738826397
USER	Pokemon API Test	END	1720738826397
USER	Pokemon API Test	START	1720738826400
REQUEST		Get Pikachu	1720738826366	1720738826406	OK	 
USER	Pokemon API Test	END	1720738826410
REQUEST		Get Pikachu	1720738826398	1720738826415	OK	 
USER	Pokemon API Test	END	1720738826415
USER	Pokemon API Test	START	1720738826416
REQUEST		Get Pikachu	1720738826342	1720738826408	OK	 
USER	Pokemon API Test	END	1720738826416
USER	Pokemon API Test	START	1720738826416
REQUEST		Get Pikachu	1720738826373	1720738826412	OK	 
USER	Pokemon API Test	END	1720738826418
USER	Pokemon API Test	START	1720738826418
USER	Pokemon API Test	START	1720738826418
REQUEST		Get Pikachu	1720738826400	1720738826423	OK	 
USER	Pokemon API Test	END	1720738826424
REQUEST		Get Pikachu	1720738826396	1720738826425	OK	 
REQUEST		Get Pikachu	1720738826398	1720738826430	OK	 
REQUEST		Get Pikachu	1720738826399	1720738826433	OK	 
USER	Pokemon API Test	END	1720738826439
USER	Pokemon API Test	START	1720738826439
USER	Pokemon API Test	END	1720738826440
USER	Pokemon API Test	END	1720738826440
USER	Pokemon API Test	START	1720738826440
USER	Pokemon API Test	START	1720738826441
USER	Pokemon API Test	START	1720738826441
REQUEST		Get Pikachu	1720738826400	1720738826439	OK	 
USER	Pokemon API Test	END	1720738826444
USER	Pokemon API Test	START	1720738826444
REQUEST		Get Pikachu	1720738826397	1720738826443	OK	 
USER	Pokemon API Test	END	1720738826447
REQUEST		Get Pikachu	1720738826418	1720738826447	OK	 
USER	Pokemon API Test	END	1720738826452
USER	Pokemon API Test	START	1720738826453
REQUEST		Get Pikachu	1720738826418	1720738826452	OK	 
USER	Pokemon API Test	END	1720738826456
USER	Pokemon API Test	START	1720738826456
REQUEST		Get Pikachu	1720738826416	1720738826445	OK	 
USER	Pokemon API Test	END	1720738826458
USER	Pokemon API Test	START	1720738826458
USER	Pokemon API Test	START	1720738826458
REQUEST		Get Pikachu	1720738826441	1720738826461	OK	 
USER	Pokemon API Test	END	1720738826462
USER	Pokemon API Test	START	1720738826462
REQUEST		Get Pikachu	1720738826417	1720738826457	OK	 
USER	Pokemon API Test	END	1720738826464
USER	Pokemon API Test	START	1720738826464
REQUEST		Get Pikachu	1720738826441	1720738826467	OK	 
USER	Pokemon API Test	END	1720738826470
USER	Pokemon API Test	START	1720738826470
REQUEST		Get Pikachu	1720738826441	1720738826471	OK	 
USER	Pokemon API Test	END	1720738826474
REQUEST		Get Pikachu	1720738826446	1720738826474	OK	 
USER	Pokemon API Test	END	1720738826482
REQUEST		Get Pikachu	1720738826442	1720738826472	OK	 
USER	Pokemon API Test	END	1720738826482
USER	Pokemon API Test	START	1720738826483
REQUEST		Get Pikachu	1720738826456	1720738826475	OK	 
REQUEST		Get Pikachu	1720738826453	1720738826484	OK	 
USER	Pokemon API Test	END	1720738826485
USER	Pokemon API Test	END	1720738826485
USER	Pokemon API Test	START	1720738826485
USER	Pokemon API Test	START	1720738826485
USER	Pokemon API Test	START	1720738826486
USER	Pokemon API Test	START	1720738826488
REQUEST		Get Pikachu	1720738826462	1720738826486	OK	 
USER	Pokemon API Test	END	1720738826489
USER	Pokemon API Test	START	1720738826490
REQUEST		Get Pikachu	1720738826459	1720738826487	OK	 
USER	Pokemon API Test	END	1720738826492
USER	Pokemon API Test	START	1720738826492
REQUEST		Get Pikachu	1720738826458	1720738826489	OK	 
USER	Pokemon API Test	END	1720738826494
USER	Pokemon API Test	START	1720738826494
REQUEST		Get Pikachu	1720738826465	1720738826498	OK	 
USER	Pokemon API Test	END	1720738826499
USER	Pokemon API Test	START	1720738826500
REQUEST		Get Pikachu	1720738826471	1720738826499	OK	 
USER	Pokemon API Test	END	1720738826502
USER	Pokemon API Test	START	1720738826503
REQUEST		Get Pikachu	1720738826486	1720738826509	OK	 
REQUEST		Get Pikachu	1720738826485	1720738826514	OK	 
USER	Pokemon API Test	END	1720738826523
USER	Pokemon API Test	END	1720738826524
USER	Pokemon API Test	START	1720738826524
USER	Pokemon API Test	START	1720738826524
REQUEST		Get Pikachu	1720738826483	1720738826519	OK	 
REQUEST		Get Pikachu	1720738826490	1720738826521	OK	 
REQUEST		Get Pikachu	1720738826486	1720738826524	OK	 
